month,day,height,numengs,time_of_day,season,phase_of_flt,damage,effect,sky,min_bird_struck,max_bird_struck,size,struck_combined,damage_combined,eng_fail
09,29,0,3,unknown,fall,landingroll,M,none,unknown,1,1,medium,TRUE,TRUE,0
01,23,100,4,dusk,winter,approach,N,none,somecloud,2,10,small,TRUE,FALSE,0
06,11,400,2,day,summer,approach,N,none,overcast,1,1,medium,TRUE,FALSE,0
05,28,13000,2,night,spring,climb,N,none,nocloud,1,1,large,TRUE,FALSE,0
03,15,100,2,day,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
04,17,500,2,day,spring,climb,M,none,somecloud,2,10,medium,TRUE,TRUE,0
10,18,0,2,unknown,fall,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
10,01,200,4,dusk,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
05,31,0,2,day,spring,takeoffrun,N,none,nocloud,1,1,small,FALSE,FALSE,0
05,08,0,2,day,spring,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
07,27,0,2,day,summer,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,09,1000,1,night,fall,approach,M,precautionarylanding,unknown,1,1,medium,TRUE,TRUE,0
11,20,100,1,day,fall,approach,N,none,somecloud,1,1,medium,TRUE,FALSE,0
07,13,800,3,unknown,summer,approach,N,none,unknown,1,1,medium,TRUE,FALSE,0
08,22,1000,3,night,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
08,21,100,3,night,summer,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
09,01,100,3,unknown,fall,approach,N,none,unknown,1,1,medium,TRUE,FALSE,0
06,29,100,2,day,summer,climb,U,none,somecloud,1,1,small,FALSE,FALSE,0
06,20,0,3,unknown,summer,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
11,11,20,2,day,fall,approach,N,none,overcast,2,10,small,TRUE,FALSE,0
04,20,6500,2,night,spring,descent,N,none,nocloud,1,1,medium,TRUE,FALSE,0
06,11,1500,2,night,summer,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
06,20,0,2,unknown,summer,landingroll,N,none,overcast,2,10,small,TRUE,FALSE,0
05,01,0,2,unknown,spring,landingroll,N,none,unknown,1,1,medium,TRUE,FALSE,0
04,21,6200,2,night,spring,descent,N,none,nocloud,1,1,small,TRUE,FALSE,0
06,03,800,2,day,summer,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
03,23,8500,2,night,spring,descent,N,none,nocloud,1,1,medium,TRUE,FALSE,0
08,19,30,2,day,summer,approach,N,none,somecloud,2,10,small,TRUE,FALSE,0
07,21,50,2,day,summer,climb,N,none,somecloud,1,1,medium,FALSE,FALSE,0
01,15,0,2,night,winter,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
04,17,12000,2,night,spring,descent,N,none,nocloud,1,1,medium,TRUE,FALSE,0
01,19,0,2,night,winter,landingroll,N,none,overcast,1,1,small,TRUE,FALSE,0
05,02,8000,2,unknown,spring,descent,N,none,unknown,1,1,medium,TRUE,FALSE,0
05,09,1000,3,day,spring,climb,M,none,nocloud,1,1,large,TRUE,TRUE,0
08,02,0,2,dawn,summer,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
06,27,0,2,dusk,summer,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
05,13,50,2,day,spring,climb,N,none,somecloud,2,10,medium,TRUE,FALSE,0
06,20,0,2,night,summer,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
02,01,500,2,day,winter,climb,N,precautionarylanding,unknown,2,10,medium,TRUE,FALSE,0
02,20,0,2,unknown,winter,takeoffrun,M,none,somecloud,1,1,medium,TRUE,TRUE,0
07,07,100,2,day,summer,approach,N,none,nocloud,2,10,small,TRUE,FALSE,0
05,09,100,2,day,spring,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
07,10,0,2,day,summer,takeoffrun,N,abortedtakeoff,nocloud,1,1,small,TRUE,FALSE,0
04,29,400,1,day,spring,climb,M?,none,nocloud,1,1,medium,TRUE,TRUE,0
03,01,0,3,unknown,spring,landingroll,N,none,unknown,1,1,medium,TRUE,FALSE,0
05,14,1800,3,unknown,spring,climb,N,none,unknown,1,1,small,TRUE,FALSE,0
06,26,0,2,day,summer,takeoffrun,N,none,unknown,1,1,medium,FALSE,FALSE,0
07,28,150,2,day,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
09,16,100,2,day,fall,approach,N,none,nocloud,2,10,medium,TRUE,FALSE,0
08,19,10,2,day,summer,climb,N,none,somecloud,1,1,medium,TRUE,FALSE,0
03,03,0,2,unknown,spring,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
07,08,50,2,day,summer,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
06,12,0,2,day,summer,landingroll,N,none,overcast,1,1,medium,FALSE,FALSE,0
02,09,10,3,day,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
04,21,3,2,day,spring,climb,N,precautionarylanding,nocloud,1,1,small,TRUE,FALSE,0
04,01,0,2,day,spring,landingroll,N,none,somecloud,2,10,medium,TRUE,FALSE,0
06,13,0,2,day,summer,takeoffrun,N,none,unknown,1,1,small,TRUE,FALSE,0
07,28,0,2,unknown,summer,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
08,15,20,2,day,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
06,10,10,3,day,summer,approach,S,none,nocloud,11,100,small,TRUE,TRUE,0
12,09,0,2,day,winter,landingroll,N,none,nocloud,2,10,medium,TRUE,FALSE,0
08,13,0,2,day,summer,landingroll,N,none,overcast,1,1,small,FALSE,FALSE,0
03,11,250,2,unknown,spring,climb,N,none,unknown,1,1,medium,TRUE,FALSE,0
08,29,0,3,unknown,summer,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
08,04,50,3,day,summer,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,20,3000,2,unknown,fall,approach,N,none,unknown,1,1,medium,TRUE,FALSE,0
05,25,0,3,day,spring,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
02,18,0,2,day,winter,takeoffrun,N,abortedtakeoff,unknown,1,1,large,FALSE,FALSE,0
08,07,0,3,unknown,summer,landingroll,N,none,unknown,1,1,medium,FALSE,FALSE,0
02,29,0,2,night,winter,landingroll,N,none,somecloud,2,10,large,TRUE,FALSE,0
10,09,1000,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
06,14,0,2,unknown,summer,landingroll,N,none,unknown,1,1,medium,TRUE,FALSE,0
11,20,0,2,unknown,fall,takeoffrun,U,abortedtakeoff,unknown,1,1,medium,TRUE,FALSE,0
08,05,0,2,day,summer,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
06,26,0,2,unknown,summer,takeoffrun,N,none,unknown,1,1,medium,FALSE,FALSE,0
03,21,150,2,day,spring,climb,N,none,overcast,1,1,small,TRUE,FALSE,0
02,12,0,2,day,winter,landingroll,N,none,overcast,2,10,small,TRUE,FALSE,0
05,25,3000,2,day,spring,approach,N,none,somecloud,2,10,small,TRUE,FALSE,0
07,02,0,1,day,summer,takeoffrun,N,abortedtakeoff,overcast,1,1,small,TRUE,FALSE,0
05,07,3500,2,night,spring,descent,N,none,somecloud,1,1,small,TRUE,FALSE,0
02,02,100,2,dawn,winter,approach,N,none,nocloud,2,10,medium,TRUE,FALSE,0
09,13,1500,2,night,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
02,17,1200,2,night,winter,approach,M,none,nocloud,1,1,medium,TRUE,TRUE,0
03,02,3000,2,night,spring,descent,S,none,nocloud,1,1,large,TRUE,TRUE,0
03,24,500,2,night,spring,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
08,15,0,2,unknown,summer,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
01,05,0,2,day,winter,landingroll,N,none,somecloud,1,1,medium,TRUE,FALSE,0
02,25,50,2,day,winter,climb,N,none,somecloud,1,1,medium,TRUE,FALSE,0
06,07,0,2,day,summer,takeoffrun,N,precautionarylanding,nocloud,1,1,small,TRUE,FALSE,0
08,23,0,2,day,summer,takeoffrun,N,abortedtakeoff,somecloud,2,10,small,TRUE,FALSE,0
07,16,0,2,dusk,summer,landingroll,N,none,overcast,1,1,medium,TRUE,FALSE,0
08,07,0,2,day,summer,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
07,04,50,2,day,summer,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
05,28,3000,2,night,spring,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
06,13,1000,4,day,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
02,19,10,2,day,winter,climb,S,precautionarylanding,overcast,1,1,medium,TRUE,TRUE,0
07,04,0,2,unknown,summer,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
07,31,200,2,day,summer,approach,N,none,nocloud,1,1,large,TRUE,FALSE,0
02,28,2300,2,night,winter,approach,M?,none,somecloud,1,1,large,TRUE,TRUE,0
09,01,1500,3,night,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
08,25,1200,1,day,summer,climb,N,precautionarylanding,somecloud,1,1,medium,TRUE,FALSE,0
10,21,0,3,night,fall,landingroll,N,none,nocloud,1,1,medium,TRUE,FALSE,0
09,15,0,2,day,fall,landingroll,U,none,nocloud,1,1,small,FALSE,FALSE,0
11,07,0,2,day,fall,takeoffrun,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,08,500,2,night,fall,approach,N,none,somecloud,1,1,medium,TRUE,FALSE,0
06,29,3,2,day,summer,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
05,12,0,2,unknown,spring,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
07,27,0,2,dusk,summer,landingroll,N,none,overcast,1,1,medium,TRUE,FALSE,0
04,03,800,2,night,spring,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
08,29,0,2,day,summer,landingroll,N,none,nocloud,1,1,small,FALSE,FALSE,0
04,15,12500,2,night,spring,approach,N,none,somecloud,1,1,medium,TRUE,FALSE,0
09,07,0,2,unknown,fall,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
04,05,0,2,unknown,spring,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
08,11,500,4,night,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
08,30,2500,2,day,summer,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
04,02,0,4,day,spring,takeoffrun,U,none,nocloud,2,10,small,TRUE,FALSE,0
06,21,400,2,day,summer,approach,N,none,somecloud,1,1,medium,TRUE,FALSE,0
04,22,0,2,day,spring,landingroll,N,none,overcast,1,1,large,TRUE,FALSE,0
04,22,50,2,day,spring,climb,N,none,overcast,1,1,small,TRUE,FALSE,0
01,19,200,2,unknown,winter,approach,N,none,unknown,1,1,medium,FALSE,FALSE,0
09,07,0,2,day,fall,takeoffrun,N,abortedtakeoff,overcast,2,10,small,TRUE,FALSE,0
05,03,3500,2,night,spring,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
02,05,5,2,day,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
06,01,0,2,day,summer,takeoffrun,N,abortedtakeoff,overcast,1,1,medium,TRUE,FALSE,0
05,03,1800,2,night,spring,approach,N,none,nocloud,2,10,small,TRUE,FALSE,0
01,15,0,1,day,winter,landingroll,M?,none,overcast,1,1,large,TRUE,TRUE,0
02,25,5000,2,day,winter,climb,N,none,overcast,2,10,medium,TRUE,FALSE,0
04,30,200,2,day,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
07,21,100,2,dawn,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,19,4000,3,night,fall,approach,M,none,nocloud,1,1,small,TRUE,TRUE,0
11,10,150,2,unknown,fall,approach,U,none,nocloud,2,10,small,FALSE,FALSE,0
08,04,50,2,night,summer,approach,N,none,unknown,1,1,medium,FALSE,FALSE,0
04,07,600,3,night,spring,approach,M,none,nocloud,1,1,medium,TRUE,TRUE,0
12,02,0,2,unknown,winter,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
11,14,0,3,day,fall,landingroll,N,none,nocloud,1,1,medium,TRUE,FALSE,0
06,24,0,2,unknown,summer,takeoffrun,N,none,unknown,1,1,small,TRUE,FALSE,0
08,01,100,2,day,summer,approach,U,none,overcast,1,1,small,FALSE,FALSE,0
07,21,0,3,unknown,summer,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,25,400,2,unknown,fall,climb,N,none,unknown,2,10,medium,FALSE,FALSE,0
03,22,2000,2,night,spring,approach,N,none,overcast,1,1,medium,TRUE,FALSE,0
01,20,4000,4,day,winter,descent,M,none,nocloud,1,1,large,TRUE,TRUE,0
07,15,0,3,unknown,summer,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
03,22,0,2,day,spring,takeoffrun,U,none,nocloud,2,10,large,FALSE,FALSE,0
05,29,0,2,day,spring,takeoffrun,N,none,somecloud,2,10,small,TRUE,FALSE,0
05,03,1100,2,unknown,spring,approach,N,none,unknown,1,1,medium,TRUE,FALSE,0
08,30,200,2,unknown,summer,climb,N,none,unknown,1,1,medium,TRUE,FALSE,0
03,29,4000,2,night,spring,approach,M,none,nocloud,2,10,medium,TRUE,TRUE,0
08,11,0,2,day,summer,takeoffrun,N,none,unknown,1,1,small,FALSE,FALSE,0
05,30,10,2,day,spring,climb,N,none,overcast,1,1,small,TRUE,FALSE,0
05,30,0,2,day,spring,landingroll,N,none,somecloud,1,1,medium,TRUE,FALSE,0
08,23,100,1,day,summer,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
03,19,0,2,day,spring,landingroll,U,none,overcast,1,1,small,FALSE,FALSE,0
03,22,0,2,unknown,spring,takeoffrun,N,none,unknown,1,1,small,TRUE,FALSE,0
09,21,10,2,day,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
01,12,1300,1,night,winter,approach,M,none,nocloud,1,1,medium,TRUE,TRUE,0
08,28,0,2,day,summer,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
09,08,500,3,night,fall,climb,N,none,unknown,1,1,medium,FALSE,FALSE,0
06,19,100,2,day,summer,climb,N,none,somecloud,2,10,small,TRUE,FALSE,0
05,16,1000,2,day,spring,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
03,12,0,2,unknown,spring,landingroll,N,none,unknown,2,10,medium,TRUE,FALSE,0
09,21,20,2,day,fall,approach,M?,none,nocloud,2,10,medium,TRUE,TRUE,0
09,13,200,2,day,fall,approach,N,none,nocloud,11,100,small,TRUE,FALSE,0
04,26,0,2,day,spring,landingroll,N,none,unknown,1,1,medium,TRUE,FALSE,0
08,19,2600,2,night,summer,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
06,30,500,2,night,summer,approach,N,none,somecloud,1,1,medium,TRUE,FALSE,0
10,29,3000,2,night,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
02,19,200,1,day,winter,climb,N,none,somecloud,1,1,small,TRUE,FALSE,0
04,09,800,2,night,spring,climb,N,none,unknown,1,1,medium,TRUE,FALSE,0
08,30,500,2,day,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
08,04,0,2,unknown,summer,takeoffrun,U,none,nocloud,1,1,medium,FALSE,FALSE,0
09,26,10,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
04,12,10,2,day,spring,climb,S,engineshutdown,overcast,2,10,small,TRUE,TRUE,1
08,02,0,2,day,summer,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
08,02,0,2,day,summer,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,30,3000,2,night,fall,approach,M,none,nocloud,1,1,large,TRUE,TRUE,0
06,12,0,2,unknown,summer,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
08,19,2000,1,night,summer,descent,N,none,nocloud,1,1,medium,TRUE,FALSE,0
09,22,2000,2,unknown,fall,climb,U,none,unknown,1,1,medium,FALSE,FALSE,0
07,11,0,2,dusk,summer,landingroll,N,none,somecloud,2,10,small,TRUE,FALSE,0
07,11,1100,2,unknown,summer,climb,N,none,unknown,1,1,medium,TRUE,FALSE,0
07,11,20,2,day,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
08,06,0,2,day,summer,landingroll,N,none,overcast,1,1,medium,TRUE,FALSE,0
06,20,0,2,day,summer,landingroll,N,none,overcast,2,10,small,TRUE,FALSE,0
04,17,1000,1,day,spring,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
07,23,100,2,dawn,summer,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
07,07,0,2,unknown,summer,takeoffrun,N,none,unknown,2,10,medium,TRUE,FALSE,0
06,07,0,2,day,summer,landingroll,N,none,somecloud,2,10,small,TRUE,FALSE,0
06,06,0,2,unknown,summer,landingroll,N,none,unknown,1,1,medium,TRUE,FALSE,0
06,02,100,2,day,summer,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
06,02,300,2,day,summer,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
02,23,500,2,dawn,winter,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
08,17,50,2,day,summer,approach,N,none,somecloud,1,1,medium,TRUE,FALSE,0
06,09,0,2,unknown,summer,landingroll,N,none,unknown,1,1,medium,TRUE,FALSE,0
10,11,2600,3,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,06,0,2,unknown,fall,takeoffrun,N,none,unknown,1,1,large,TRUE,FALSE,0
11,14,50,2,night,fall,approach,M?,other,nocloud,1,1,large,TRUE,TRUE,0
09,12,3300,3,night,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
09,25,1500,2,night,fall,climb,N,none,nocloud,1,1,medium,TRUE,FALSE,0
07,16,1200,3,day,summer,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
05,08,100,2,day,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
01,11,0,2,unknown,winter,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
04,23,2000,2,day,spring,climb,M?,precautionarylanding,nocloud,1,1,large,TRUE,TRUE,0
03,28,0,2,night,spring,takeoffrun,U,none,nocloud,1,1,medium,FALSE,FALSE,0
01,21,0,2,day,winter,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,08,0,2,day,fall,takeoffrun,N,abortedtakeoff,somecloud,1,1,medium,TRUE,FALSE,0
08,07,25,2,day,summer,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
07,07,0,2,day,summer,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
01,31,200,2,dusk,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,14,5500,2,night,fall,climb,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,04,300,2,unknown,fall,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
03,16,0,2,night,spring,landingroll,N,none,unknown,1,1,medium,TRUE,FALSE,0
01,08,800,2,day,winter,climb,N,precautionarylanding,somecloud,1,1,large,TRUE,FALSE,0
06,27,4000,2,day,summer,climb,N,precautionarylanding,somecloud,1,1,medium,TRUE,FALSE,0
07,26,50,2,unknown,summer,climb,S,none,nocloud,1,1,small,TRUE,TRUE,0
01,31,0,2,unknown,winter,takeoffrun,N,none,unknown,1,1,small,TRUE,FALSE,0
02,29,0,2,night,winter,landingroll,N,none,unknown,1,1,large,TRUE,FALSE,0
02,09,100,2,night,winter,climb,N,none,nocloud,1,1,medium,TRUE,FALSE,0
07,15,0,2,unknown,summer,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
10,17,0,2,day,fall,landingroll,N,none,overcast,1,1,small,TRUE,FALSE,0
07,30,0,2,day,summer,landingroll,N,none,somecloud,2,10,small,TRUE,FALSE,0
04,24,2100,2,night,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
07,28,1200,2,day,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
08,14,0,2,day,summer,landingroll,N,none,nocloud,1,1,small,FALSE,FALSE,0
03,23,300,1,day,spring,climb,N,precautionarylanding,somecloud,1,1,medium,TRUE,FALSE,0
05,28,0,2,day,spring,takeoffrun,U,none,somecloud,1,1,small,TRUE,FALSE,0
07,17,500,2,unknown,summer,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
07,06,300,1,day,summer,climb,N,none,somecloud,1,1,small,TRUE,FALSE,0
06,29,0,3,unknown,summer,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
06,30,0,2,day,summer,takeoffrun,N,abortedtakeoff,somecloud,1,1,small,TRUE,FALSE,0
07,12,0,2,day,summer,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
07,24,800,2,day,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
02,29,1500,2,day,winter,climb,N,precautionarylanding,nocloud,2,10,medium,TRUE,FALSE,0
04,26,1000,2,day,spring,approach,M,none,somecloud,1,1,large,TRUE,TRUE,0
04,25,0,2,day,spring,takeoffrun,N,none,nocloud,2,10,medium,TRUE,FALSE,0
04,10,1600,2,unknown,spring,approach,N,none,unknown,1,1,medium,TRUE,FALSE,0
01,28,0,2,day,winter,takeoffrun,N,none,overcast,1,1,medium,TRUE,FALSE,0
04,21,5000,2,day,spring,descent,N,none,somecloud,1,1,small,TRUE,FALSE,0
02,12,0,2,unknown,winter,landingroll,M,none,unknown,1,1,medium,TRUE,TRUE,0
08,21,20,2,day,summer,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
12,02,500,2,night,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
07,27,0,2,unknown,summer,takeoffrun,N,none,unknown,1,1,medium,FALSE,FALSE,0
10,14,5000,2,unknown,fall,climb,N,none,unknown,1,1,medium,TRUE,FALSE,0
10,17,50,2,day,fall,approach,N,none,overcast,1,1,medium,TRUE,FALSE,0
08,23,0,2,day,summer,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
01,06,0,2,dusk,winter,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
04,06,1500,2,night,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,06,2500,2,night,fall,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
01,23,0,2,day,winter,landingroll,N,none,unknown,1,1,medium,FALSE,FALSE,0
01,09,0,3,dawn,winter,takeoffrun,M,none,overcast,1,1,large,TRUE,TRUE,0
07,26,0,2,day,summer,takeoffrun,N,none,somecloud,1,1,medium,TRUE,FALSE,0
05,17,0,4,dusk,spring,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,04,0,2,night,fall,landingroll,N,none,somecloud,1,1,large,TRUE,FALSE,0
07,27,100,2,day,summer,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
08,06,0,2,day,summer,takeoffrun,U,none,somecloud,1,1,small,FALSE,FALSE,0
08,08,0,2,unknown,summer,takeoffrun,S,abortedtakeoff,unknown,1,1,large,TRUE,TRUE,0
04,28,3000,2,night,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
08,31,0,2,day,summer,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
04,05,0,2,day,spring,landingroll,M,none,somecloud,1,1,medium,TRUE,TRUE,0
05,31,1000,3,unknown,spring,climb,N,none,unknown,1,1,medium,TRUE,FALSE,0
06,01,0,2,night,summer,landingroll,N,none,unknown,1,1,medium,TRUE,FALSE,0
08,23,0,2,day,summer,landingroll,N,none,overcast,2,10,small,TRUE,FALSE,0
05,22,0,2,unknown,spring,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
09,26,0,2,day,fall,landingroll,U,none,overcast,1,1,small,TRUE,FALSE,0
07,19,0,3,unknown,summer,takeoffrun,N,none,unknown,1,1,medium,FALSE,FALSE,0
09,26,6000,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
02,18,800,2,dawn,winter,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
03,28,800,2,night,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
07,08,200,2,dawn,summer,approach,M?,none,nocloud,1,1,small,TRUE,TRUE,0
05,10,2500,2,unknown,spring,approach,N,none,unknown,1,1,medium,TRUE,FALSE,0
01,31,0,2,dusk,winter,landingroll,S,other,somecloud,2,10,large,TRUE,TRUE,0
02,20,400,2,dawn,winter,approach,N,none,somecloud,2,10,small,TRUE,FALSE,0
03,15,2500,2,day,spring,approach,S,none,somecloud,1,1,medium,TRUE,TRUE,0
05,18,200,2,day,spring,approach,N,none,somecloud,1,1,medium,TRUE,FALSE,0
12,15,0,2,day,winter,landingroll,U,none,somecloud,1,1,small,FALSE,FALSE,0
02,28,0,2,day,winter,takeoffrun,N,abortedtakeoff,nocloud,2,10,small,TRUE,FALSE,0
09,10,0,1,day,fall,landingroll,N,none,unknown,2,10,small,FALSE,FALSE,0
09,06,0,2,night,fall,landingroll,N,none,overcast,1,1,small,TRUE,FALSE,0
05,18,2500,2,day,spring,climb,N,none,overcast,1,1,medium,TRUE,FALSE,0
02,02,2500,2,night,winter,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
09,17,0,2,night,fall,landingroll,M,none,unknown,2,10,large,TRUE,TRUE,0
08,01,0,2,day,summer,landingroll,N,none,overcast,1,1,small,TRUE,FALSE,0
09,02,0,2,day,fall,landingroll,N,none,overcast,1,1,medium,TRUE,FALSE,0
04,05,0,2,day,spring,takeoffrun,N,none,nocloud,2,10,medium,TRUE,FALSE,0
02,22,0,2,night,winter,landingroll,N,none,somecloud,1,1,medium,TRUE,FALSE,0
06,22,2100,2,day,summer,approach,N,none,somecloud,1,1,medium,TRUE,FALSE,0
05,27,0,4,unknown,spring,takeoffrun,N,none,overcast,1,1,small,FALSE,FALSE,0
01,10,0,2,day,winter,landingroll,N,none,overcast,1,1,medium,FALSE,FALSE,0
08,12,100,2,day,summer,approach,N,none,unknown,2,10,medium,TRUE,FALSE,0
06,05,800,2,day,summer,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
09,17,0,2,night,fall,takeoffrun,S,precautionarylanding,somecloud,1,1,medium,TRUE,TRUE,0
07,03,20,2,day,summer,climb,N,other,overcast,2,10,small,TRUE,FALSE,0
10,01,25,3,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
09,10,0,2,day,fall,takeoffrun,N,none,overcast,2,10,medium,TRUE,FALSE,0
06,08,0,2,day,summer,landingroll,U,none,overcast,1,1,large,TRUE,FALSE,0
09,29,500,3,night,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,09,0,2,unknown,fall,takeoffrun,N,precautionarylanding,unknown,1,1,medium,TRUE,FALSE,0
07,12,0,2,unknown,summer,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
06,17,0,2,day,summer,takeoffrun,S,precautionarylanding,overcast,1,1,medium,TRUE,TRUE,0
06,23,0,3,day,summer,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
02,03,200,2,day,winter,climb,M,none,nocloud,1,1,medium,TRUE,TRUE,0
06,27,0,2,day,summer,landingroll,S,none,somecloud,2,10,medium,TRUE,TRUE,0
11,07,100,2,dusk,fall,approach,M,none,somecloud,2,10,large,TRUE,TRUE,0
06,26,0,2,day,summer,takeoffrun,S,abortedtakeoff,overcast,11,100,small,TRUE,TRUE,0
03,28,0,2,day,spring,takeoffrun,N,abortedtakeoff,overcast,1,1,medium,FALSE,FALSE,0
